"","CustomerID","recency","frequenci","monitery","country","group"
"1062","13781",273,1,4.85077948201796,"United Kingdom",3
"1063","13782",35,6,5.02388052084628,"United Kingdom",4
"1064","13784",32,11,5.41115485981141,"United Kingdom",4
"1065","13786",390,1,5.43981692882174,"United Kingdom",3
"1066","13787",98,2,5.04032353779808,"United Kingdom",4
"1067","13790",27,1,5.85449869203482,"United Kingdom",2
"1068","13791",150,2,6.63068338564237,"United Kingdom",2
"1069","13792",89,2,4.58266892064158,"United Kingdom",4
"1070","13798",24,57,6.47977141085829,"United Kingdom",1
"1071","13799",139,2,5.84189087677383,"United Kingdom",2
"1072","13800",332,1,6.3249322747089,"United Kingdom",3
"1073","13801",89,1,5.78320960828752,"United Kingdom",2
"1074","13802",161,3,7.33507319890293,"United Kingdom",2
"1075","13803",278,1,5.62427018184338,"United Kingdom",3
"1076","13804",53,7,5.93102807723272,"United Kingdom",2
"1077","13805",75,2,6.13621403099418,"United Kingdom",2
"1078","13806",86,1,5.54666071888399,"United Kingdom",4
"1079","13807",390,1,4.72384171570559,"United Kingdom",3
"1080","13808",28,5,5.85659511685309,"United Kingdom",2
"1081","13809",328,1,5.04374764554646,"Cyprus",3
"1082","13810",51,3,6.21394788052631,"Germany",2
"1083","13811",206,3,5.60396213937399,"Germany",3
"1084","13812",65,3,5.19110328224089,"Germany",4
"1085","13813",62,4,5.83397705631403,"Germany",2
"1086","13814",115,2,6.67147582827479,"Germany",2
"1087","13815",45,4,6.91457199230906,"Germany",2
"1088","13816",46,2,5.65541472125878,"Germany",4
"1089","13817",52,2,5.25483558793608,"Germany",4
"1090","13819",324,3,5.94047822314405,"United Kingdom",3
"1091","13821",167,2,5.26175711123623,"United Kingdom",4
"1092","13822",28,2,5.75574221358691,"United Kingdom",2
"1093","13823",41,2,6.17134562836258,"United Kingdom",2
"1094","13824",55,5,5.82832189372313,"United Kingdom",2
"1095","13826",199,1,5.24438902452248,"United Kingdom",3
"1096","13827",80,3,4.92253241254128,"United Kingdom",4
"1097","13828",45,1,5.34467600552605,"United Kingdom",4
"1098","13831",39,6,5.90581133829935,"United Kingdom",2
"1099","13832",42,1,3.95508249488859,"United Kingdom",4
"1100","13833",182,1,5.95272371879155,"United Kingdom",3
"1101","13835",48,4,5.34062226102846,"United Kingdom",4
"1102","13837",234,2,4.9098568572557,"United Kingdom",3
"1103","13838",28,4,5.15290134494992,"United Kingdom",4
"1104","13841",275,1,4.44265125649032,"United Kingdom",3
"1105","13842",81,9,5.93006775224266,"United Kingdom",2
"1106","13844",34,1,5.89059393672301,"United Kingdom",2
"1107","13845",87,1,5.74613929073503,"United Kingdom",2
"1108","13846",47,3,5.66418658002004,"United Kingdom",4
"1109","13848",115,3,6.03627856289777,"United Kingdom",2
"1110","13849",74,2,6.64505845922426,"United Kingdom",2
"1111","13850",152,1,7.37492991038433,"United Kingdom",2
"1112","13851",118,3,6.78425342199479,"United Kingdom",2
"1113","13853",80,1,6.9940614073424,"United Kingdom",2
"1114","13854",31,25,5.7819181342998,"United Kingdom",2
"1115","13856",191,3,4.86368088113959,"United Kingdom",3
"1116","13858",80,1,5.37606513516996,"United Kingdom",4
"1117","13859",349,1,5.30410061130376,"United Kingdom",3
"1118","13860",24,5,5.51817552687072,"United Kingdom",4
"1119","13862",41,8,5.6210166181317,"United Kingdom",2
"1120","13863",270,1,5.72286588913247,"United Kingdom",3
"1121","13865",81,4,4.83142888020245,"United Kingdom",4
"1122","13866",97,1,4.98134378946086,"United Kingdom",4
"1123","13867",54,3,5.82431727628494,"United Kingdom",2
"1124","13868",30,2,7.37542493663396,"United Kingdom",2
"1125","13869",146,4,6.65445853005845,"United Kingdom",2
"1126","13870",25,8,5.8475003501158,"United Kingdom",2
"1127","13871",45,13,6.19961159549309,"United Kingdom",2
"1128","13873",142,3,4.86650828310027,"United Kingdom",4
"1129","13874",381,1,6.29240212586221,"United Kingdom",3
"1130","13875",76,5,5.87873808043093,"United Kingdom",2
"1131","13876",86,1,4.80974235171687,"United Kingdom",4
"1132","13877",109,1,4.76422311584269,"United Kingdom",4
"1133","13878",77,1,7.15580995559644,"United Kingdom",2
"1134","13880",44,13,5.51211584995435,"United Kingdom",4
"1135","13881",26,20,6.75457612706877,"United Kingdom",2
"1136","13882",25,5,5.47321980293769,"United Kingdom",4
"1137","13883",33,5,6.28207233547597,"United Kingdom",2
"1138","13884",30,5,5.05955243433087,"United Kingdom",4
"1139","13885",212,2,5.53496926788704,"United Kingdom",3
"1140","13886",94,1,5.49536331874037,"United Kingdom",4
"1141","13887",227,1,5.85664661295799,"United Kingdom",3
"1142","13888",142,2,5.71312205798496,"United Kingdom",2
"1143","13889",115,1,6.03284638488675,"United Kingdom",2
"1144","13890",24,10,5.23846650779973,"United Kingdom",4
"1145","13892",49,4,5.06412866653626,"United Kingdom",4
"1146","13893",320,1,6.71064490471474,"United Kingdom",3
"1147","13894",46,3,5.23754064983243,"United Kingdom",4
"1148","13895",51,4,6.4743034198122,"United Kingdom",2
"1149","13897",73,1,5.74030724933857,"United Kingdom",2
"1150","13898",348,1,5.04940718859679,"United Kingdom",3
"1151","13899",39,2,5.26919746797418,"United Kingdom",4
"1152","13900",206,3,5.50932085796808,"United Kingdom",3
"1153","13901",95,5,6.35165331034651,"United Kingdom",2
"1154","13904",60,2,5.11391364354976,"United Kingdom",4
"1155","13908",102,4,6.38416098156333,"United Kingdom",2
"1156","13911",80,9,5.65867275156907,"United Kingdom",2
"1157","13914",34,2,5.74692178213162,"United Kingdom",2
"1158","13917",72,2,4.91280193374749,"United Kingdom",4
"1159","13918",72,2,6.40757281531463,"United Kingdom",2
"1160","13919",82,2,5.25960252541992,"Denmark",4
"1161","13922",374,1,5.14894690989377,"United Kingdom",3
"1162","13923",76,1,5.86115652526606,"United Kingdom",2
"1163","13924",24,6,5.72513618598106,"United Kingdom",2
"1164","13925",115,4,5.13322159041915,"United Kingdom",4
"1165","13926",46,1,5.41097618468697,"United Kingdom",4
"1166","13927",97,1,5.85504326849679,"United Kingdom",2
"1167","13928",33,4,4.75481788545702,"United Kingdom",4
"1168","13929",192,2,6.04340450736208,"United Kingdom",3
"1169","13930",80,2,5.12794414326992,"United Kingdom",4
"1170","13931",118,2,6.4277255560133,"United Kingdom",2
"1171","13932",317,1,5.7281498311045,"United Kingdom",3
"1172","13933",132,2,5.71832620009704,"United Kingdom",2
"1173","13934",286,1,6.8266536775451,"United Kingdom",3
"1174","13936",202,1,5.93113050806828,"United Kingdom",3
"1175","13937",192,1,5.06796036071553,"United Kingdom",3
"1176","13938",58,1,4.27193271187681,"United Kingdom",4
"1177","13939",46,3,5.24447697140262,"United Kingdom",4
"1178","13940",40,4,5.3460831967427,"United Kingdom",4
"1179","13941",44,5,6.93009585941952,"United Kingdom",2
"1180","13946",102,3,5.23212414381324,"United Kingdom",4
"1181","13947",88,1,4.50645421304893,"United Kingdom",4
"1182","13948",383,1,4.62497281328427,"United Kingdom",3
"1183","13949",25,6,6.0027835778277,"United Kingdom",2
"1184","13950",34,4,5.2271703909295,"United Kingdom",4
"1185","13951",199,3,5.41528525524758,"United Kingdom",3
"1186","13952",240,2,7.3935925789395,"United Kingdom",2
"1187","13953",30,7,6.21907809309364,"United Kingdom",2
"1188","13954",24,2,5.39344571163961,"United Kingdom",4
"1189","13955",177,2,5.08438129598474,"United Kingdom",4
"1190","13956",28,5,5.32439438625816,"United Kingdom",4
"1191","13959",102,3,5.29531285752774,"United Kingdom",4
"1192","13960",44,2,4.74588819292697,"United Kingdom",4
"1193","13962",44,2,4.4400006880117,"United Kingdom",4
"1194","13963",331,4,5.11280071085754,"United Kingdom",3
"1195","13967",168,1,4.3907385752759,"United Kingdom",4
"1196","13969",30,18,6.22058354317255,"United Kingdom",2
"1197","13971",41,8,5.84291378344118,"United Kingdom",2
"1198","13972",93,2,4.55519181618185,"United Kingdom",4
"1199","13973",310,1,5.57859710923306,"United Kingdom",3
"1200","13974",72,1,6.02487514495222,"United Kingdom",2
"1201","13975",54,6,6.04274367472852,"United Kingdom",2
"1202","13976",229,1,5.88047711891835,"United Kingdom",3
"1203","13978",37,2,4.58898998975905,"United Kingdom",4
"1204","13979",96,1,6.7683437751962,"United Kingdom",2
"1205","13980",83,1,5.29901712166231,"United Kingdom",4
"1206","13982",62,4,6.14836679504011,"United Kingdom",2
"1207","13983",52,12,5.37967843557045,"United Kingdom",4
"1208","13984",49,5,5.21548995184108,"United Kingdom",4
"1209","13985",27,15,6.15416854281328,"United Kingdom",2
"1210","13986",40,1,5.76975746357973,"United Kingdom",2
"1211","13988",42,6,6.53861245687332,"United Kingdom",2
"1212","13989",88,2,6.45053361130094,"United Kingdom",2
"1213","13990",236,1,5.74075707744756,"United Kingdom",3
"1214","13991",35,6,4.96047585957056,"United Kingdom",4
"1215","13992",53,1,4.34120464015363,"United Kingdom",4
"1216","13993",65,9,5.95363575367372,"United Kingdom",2
"1217","13994",26,6,5.9546017186252,"United Kingdom",2
"1218","13995",38,5,5.63027227252033,"United Kingdom",4
"1219","13999",33,12,5.78428917723156,"United Kingdom",2
"1220","14000",234,1,6.45466382920033,"United Kingdom",3
"1221","14001",68,3,6.52360146348369,"United Kingdom",2
"1222","14002",157,2,5.57922026221839,"United Kingdom",4
"1223","14004",66,7,6.48412038120115,"United Kingdom",2
"1224","14005",32,5,6.35427264475016,"United Kingdom",2
"1225","14006",138,3,5.77059964769352,"United Kingdom",2
"1226","14009",221,2,5.85164197789505,"United Kingdom",3
"1227","14012",300,1,5.79544966318202,"United Kingdom",3
"1228","14013",133,3,5.06052538222801,"United Kingdom",4
"1229","14014",100,1,6.22491480141083,"United Kingdom",2
"1230","14015",75,1,6.82147817780058,"United Kingdom",2
"1231","14016",184,4,6.98961402895987,"EIRE",2
"1232","14019",69,3,6.16093302247511,"United Kingdom",2
"1233","14020",39,2,5.77268645330341,"United Kingdom",2
"1234","14021",178,3,5.3501188651113,"United Kingdom",3
"1235","14022",248,1,6.08677472691231,"United Kingdom",3
"1236","14023",30,2,5.67687365809898,"United Kingdom",4
"1237","14024",144,2,5.09895137514482,"United Kingdom",4
"1238","14027",83,1,4.65224459337402,"United Kingdom",4
"1239","14029",86,2,5.4545943556053,"United Kingdom",4
"1240","14030",41,8,5.6870134912059,"United Kingdom",2
"1241","14031",30,19,6.81326297515237,"United Kingdom",2
"1242","14032",25,11,5.60030234484641,"United Kingdom",2
"1243","14034",45,3,5.38115616152357,"United Kingdom",4
"1244","14035",51,5,5.65460623596959,"United Kingdom",2
"1245","14036",307,1,6.44038817105753,"United Kingdom",3
"1246","14037",199,2,4.29864502573483,"United Kingdom",3
"1247","14038",101,3,6.2540723716559,"United Kingdom",2
"1248","14039",56,1,5.02519544542759,"United Kingdom",4
"1249","14040",63,12,5.70791835454616,"United Kingdom",2
"1250","14041",289,1,4.95166347231969,"United Kingdom",3
"1251","14044",49,4,5.0950070793156,"United Kingdom",4
"1252","14045",132,4,6.02812790647938,"United Kingdom",2
"1253","14046",307,1,5.04336059870896,"United Kingdom",3
"1254","14047",31,5,5.56728287172689,"United Kingdom",4
"1255","14048",328,1,6.01598641341472,"United Kingdom",3
"1256","14049",39,4,7.25871492165693,"United Kingdom",2
"1257","14050",54,2,5.9220608769691,"United Kingdom",2
"1258","14051",23,23,6.52019778125286,"United Kingdom",2
"1259","14052",42,1,5.41769912356812,"United Kingdom",4
"1260","14053",147,2,4.86849552693513,"United Kingdom",4
"1261","14054",88,1,4.52677611856008,"United Kingdom",4
"1262","14055",129,1,6.58705402407312,"United Kingdom",2
"1263","14056",24,23,5.87818020864373,"United Kingdom",2
"1264","14057",46,17,5.90198381360516,"United Kingdom",2
"1265","14059",289,1,5.21275947818639,"United Kingdom",3
"1266","14060",27,19,5.7782094435441,"United Kingdom",2
"1267","14062",32,12,6.77087065149678,"United Kingdom",2
"1268","14064",52,5,5.60118849896554,"United Kingdom",4
"1269","14066",289,1,5.02749241116268,"United Kingdom",3
"1270","14067",86,2,5.2329785252397,"United Kingdom",4
"1271","14068",343,1,5.58293223995035,"United Kingdom",3
"1272","14071",26,8,5.19213707051764,"United Kingdom",4
"1273","14073",55,1,5.01754470239719,"United Kingdom",4
"1274","14075",27,3,5.74966895631749,"United Kingdom",2
"1275","14076",152,1,4.8078661020332,"United Kingdom",4
"1276","14077",63,5,4.60400951266734,"United Kingdom",4
"1277","14078",124,6,5.16418579385148,"United Kingdom",4
"1278","14079",147,1,5.92719265708784,"United Kingdom",2
"1279","14080",55,1,3.81990771652034,"United Kingdom",4
"1280","14081",325,2,6.14688584792581,"United Kingdom",3
"1281","14082",387,1,5.20537937088877,"United Kingdom",3
"1282","14083",27,9,4.72879292744639,"United Kingdom",4
"1283","14085",25,18,5.50995947354322,"United Kingdom",2
"1284","14087",25,1,5.27002076739292,"United Kingdom",4
"1285","14088",33,13,8.26461706643178,"United Kingdom",2
"1286","14089",79,1,5.08140436498446,"United Kingdom",4
"1287","14090",347,1,4.33493502714003,"United Kingdom",3
"1288","14092",30,14,5.67403729790515,"United Kingdom",2
"1289","14093",35,1,6.09323111225559,"United Kingdom",2
"1290","14096",27,17,8.2514612273146,"United Kingdom",2
"1291","14098",59,1,4.9928107091837,"United Kingdom",4
"1292","14099",39,11,5.64260637504626,"United Kingdom",2
"1293","14100",160,1,5.27248660651351,"United Kingdom",4
"1294","14101",96,6,6.90387944429601,"United Kingdom",2
"1295","14102",28,5,5.60600792745808,"United Kingdom",4
"1296","14104",177,2,4.68310297704451,"United Kingdom",4
"1297","14105",262,1,7.14379926076886,"United Kingdom",3
"1298","14107",74,7,5.95629248424116,"United Kingdom",2
"1299","14108",53,2,5.70029306039193,"United Kingdom",2
"1300","14109",95,1,4.97120122485085,"United Kingdom",4
"1301","14110",26,12,6.16035428567073,"United Kingdom",2
"1302","14111",37,4,5.15451916442483,"United Kingdom",4
"1303","14112",45,7,6.03176640638135,"United Kingdom",2
"1304","14113",26,4,6.13145472430516,"United Kingdom",2
"1305","14114",296,2,5.26406230411893,"United Kingdom",3
"1306","14116",42,5,5.62238440444925,"United Kingdom",4
"1307","14117",166,1,4.49980967033027,"United Kingdom",4
"1308","14121",26,4,6.54396580094371,"United Kingdom",2
"1309","14124",107,1,6.03925421094383,"United Kingdom",2
"1310","14125",33,3,6.81725783270767,"United Kingdom",2
"1311","14126",30,3,5.46118706785152,"United Kingdom",4
"1312","14127",145,3,5.46624414722432,"United Kingdom",4
"1313","14128",83,2,5.76440709647264,"United Kingdom",2
"1314","14129",24,5,5.41508655510176,"United Kingdom",4
"1315","14130",342,1,6.18179560867564,"United Kingdom",3
"1316","14132",25,11,5.78690574719898,"United Kingdom",2
"1317","14133",152,3,5.30767346147206,"United Kingdom",4
"1318","14135",24,15,5.74520375623476,"United Kingdom",2
"1319","14138",24,2,6.19683101831951,"United Kingdom",2
"1320","14139",69,1,6.03025247431524,"United Kingdom",2
"1321","14140",26,2,6.14745282323478,"United Kingdom",2
"1322","14141",25,4,5.43277177056645,"United Kingdom",4
"1323","14142",396,1,5.74239402795031,"United Kingdom",3
"1324","14143",156,1,4.7518645651389,"United Kingdom",4
"1325","14145",69,4,6.84113459164024,"United Kingdom",2
"1326","14146",31,5,6.73125673549097,"United Kingdom",2
"1327","14147",101,2,5.48769728770944,"United Kingdom",4
"1328","14148",256,1,5.05751887999511,"United Kingdom",3
"1329","14149",243,1,6.10170812120674,"United Kingdom",3
"1330","14150",58,2,5.79702992243022,"United Kingdom",2
"1331","14152",98,2,5.73865078109609,"United Kingdom",2
"1332","14154",262,2,6.51146297180631,"United Kingdom",3
"1333","14155",289,1,4.77702044291475,"United Kingdom",3
"1334","14156",32,55,7.66583547671949,"EIRE",1
"1335","14157",42,2,5.37731337277453,"United Kingdom",4
"1336","14158",63,1,6.22981193216446,"United Kingdom",2
"1337","14159",42,11,6.05593417382693,"United Kingdom",2
"1338","14161",238,3,5.91397136440964,"United Kingdom",3
"1339","14162",196,2,4.9745244070839,"United Kingdom",3
"1340","14163",110,4,6.41587815968332,"United Kingdom",2
"1341","14164",93,2,6.7042734136598,"United Kingdom",2
"1342","14165",298,1,4.80843750729751,"United Kingdom",3
"1343","14167",62,4,4.96779738008616,"United Kingdom",4
"1344","14171",121,1,5.89657677807566,"United Kingdom",2
"1345","14173",33,4,4.72481814825399,"United Kingdom",4
"1346","14174",56,1,4.90126675704089,"United Kingdom",4
"1347","14175",82,3,6.979238380604,"United Kingdom",2
"1348","14176",320,4,4.97137458014295,"United Kingdom",3
"1349","14177",109,4,4.94058829578422,"United Kingdom",4
"1350","14178",31,7,5.44484518852771,"United Kingdom",4
"1351","14179",63,2,5.88579842920299,"United Kingdom",2
"1352","14180",33,25,5.24671244466231,"United Kingdom",4
"1353","14184",89,1,6.11564927038906,"United Kingdom",2
"1354","14185",354,1,5.28649778974269,"United Kingdom",3
"1355","14188",53,6,5.83596017367305,"United Kingdom",2
"1356","14189",25,15,5.73744933212669,"United Kingdom",2
"1357","14191",24,13,5.88712060857758,"United Kingdom",2
"1358","14193",90,2,6.05606947229076,"United Kingdom",2
"1359","14194",27,21,6.29240829354295,"United Kingdom",2
"1360","14195",224,2,6.22653666928747,"United Kingdom",3
"1361","14196",129,1,5.81568156715361,"United Kingdom",2
"1362","14198",41,4,5.16678397658619,"United Kingdom",4
"1363","14199",241,1,5.22251565313175,"United Kingdom",3
"1364","14201",83,7,4.67074388542939,"United Kingdom",4
"1365","14204",25,1,5.0815906830299,"United Kingdom",4
"1366","14205",39,2,5.45253947239582,"United Kingdom",4
"1367","14206",262,1,5.79350129432407,"United Kingdom",3
"1368","14208",117,1,5.02216852990993,"United Kingdom",4
"1369","14209",33,6,5.84520005054442,"United Kingdom",2
"1370","14210",128,6,5.76091866602701,"United Kingdom",2
"1371","14211",76,9,5.51749751840532,"United Kingdom",4
"1372","14212",112,1,6.97586242499673,"United Kingdom",2
"1373","14214",53,5,5.30268780226557,"United Kingdom",4
"1374","14215",34,6,5.69805499279014,"United Kingdom",2
"1375","14216",26,4,6.13084598231686,"United Kingdom",2
"1376","14217",24,17,4.77017602057236,"United Kingdom",4
"1377","14218",65,1,5.13273492575836,"United Kingdom",4
"1378","14219",27,1,4.49914278134256,"United Kingdom",4
"1379","14220",270,2,5.75637492477537,"United Kingdom",3
"1380","14221",65,9,5.9439069563411,"United Kingdom",2
"1381","14222",200,1,6.52674373050322,"United Kingdom",2
"1382","14223",115,3,5.80023341768408,"United Kingdom",2
"1383","14224",133,4,5.57036536121585,"United Kingdom",4
"1384","14226",51,5,6.10130053289216,"United Kingdom",2
"1385","14227",49,10,5.81441705793672,"United Kingdom",2
"1386","14229",74,3,6.24558983603092,"United Kingdom",2
"1387","14231",206,3,5.73194872198255,"United Kingdom",3
"1388","14232",65,5,6.01521525282869,"United Kingdom",2
"1389","14233",72,4,5.90175863402349,"United Kingdom",2
"1390","14234",45,4,5.26716204054038,"United Kingdom",4
"1391","14235",98,5,6.44408674060628,"United Kingdom",2
"1392","14236",103,2,5.50301177419372,"United Kingdom",4
"1393","14237",396,1,5.08140436498446,"United Kingdom",3
"1394","14238",349,1,4.98941165764463,"United Kingdom",3
"1395","14239",66,11,5.37731757296396,"United Kingdom",4
"1396","14240",53,2,6.09845623168614,"United Kingdom",2
"1397","14241",206,1,5.3645731623251,"United Kingdom",3
"1398","14242",257,2,4.94360478163704,"United Kingdom",3
"1399","14243",31,10,5.55635304542226,"United Kingdom",4
"1400","14245",242,2,6.74137596660893,"United Kingdom",3
"1401","14246",133,3,6.19716348881582,"United Kingdom",2
"1402","14247",301,1,4.91830068289346,"United Kingdom",3
"1403","14248",341,1,5.71234570531669,"United Kingdom",3
"1404","14250",30,3,6.4531261868426,"United Kingdom",2
"1405","14251",24,5,6.3560034886035,"United Kingdom",2
"1406","14256",283,2,6.18317934891853,"United Kingdom",3
"1407","14257",87,5,6.42962915137916,"United Kingdom",2
"1408","14258",32,9,7.24976611744575,"United Kingdom",2
"1409","14259",164,1,4.78749174278205,"United Kingdom",4
"1410","14261",73,2,6.36599782747301,"United Kingdom",2
"1411","14262",31,8,5.79081225425428,"United Kingdom",2
"1412","14264",177,2,5.11790398802338,"United Kingdom",3
"1413","14265",132,2,5.58006939096902,"Unspecified",4
"1414","14267",185,3,6.22537657634993,"United Kingdom",2
"1415","14270",354,1,6.19979898276848,"United Kingdom",3
"1416","14271",248,1,4.7213519402775,"United Kingdom",3
"1417","14272",96,2,5.38898040144528,"United Kingdom",4
"1418","14273",74,4,4.94158884974573,"United Kingdom",4
"1419","14276",121,3,5.92223950581456,"United Kingdom",2
"1420","14277",38,3,7.2480772387581,"France",2
"1421","14280",219,1,4.89813826286911,"United Kingdom",3
"1422","14282",26,15,5.51593635217954,"United Kingdom",2
"1423","14284",53,2,5.69583430480703,"United Kingdom",2
"1424","14285",44,4,6.16856939550917,"United Kingdom",2
"1425","14286",46,3,7.34142984355971,"United Kingdom",2
"1426","14287",31,3,4.07544486049924,"United Kingdom",4
"1427","14288",236,1,6.05584680603725,"United Kingdom",3
"1428","14289",31,6,5.0230687879715,"United Kingdom",4
"1429","14290",34,5,6.13757585475122,"United Kingdom",2
"1430","14291",24,11,5.86653243806965,"United Kingdom",2
"1431","14292",30,9,6.2940208641342,"United Kingdom",2
"1432","14293",26,4,5.56696951309301,"United Kingdom",4
"1433","14295",63,1,5.11319188242135,"United Kingdom",4
"1434","14297",40,4,5.78791680023299,"United Kingdom",2
"1435","14298",31,44,7.06567740936912,"United Kingdom",1
"1436","14299",31,9,6.08819291273043,"United Kingdom",2
"1437","14300",41,1,3.76584049525006,"United Kingdom",4
"1438","14301",140,1,6.46168690243142,"United Kingdom",2
"1439","14304",245,1,5.94920923421087,"United Kingdom",3
"1440","14305",94,3,6.42916018187725,"United Kingdom",2
"1441","14306",74,2,6.95335942078715,"United Kingdom",2
"1442","14307",111,6,6.21318041309766,"United Kingdom",2
"1443","14309",31,9,5.56602204643308,"United Kingdom",4
"1444","14311",265,1,5.73741065563619,"United Kingdom",3
"1445","14312",69,6,5.59321707905623,"United Kingdom",4
"1446","14314",129,1,4.78749174278205,"United Kingdom",4
"1447","14315",67,6,6.02470991131753,"United Kingdom",2
"1448","14317",87,1,6.23162252858132,"United Kingdom",2
"1449","14320",229,2,5.47602412485364,"United Kingdom",3
"1450","14321",33,5,5.72407517792396,"United Kingdom",2
"1451","14323",137,2,5.71218044610724,"United Kingdom",2
"1452","14326",265,1,5.21412020774728,"United Kingdom",3
"1453","14327",186,1,5.74188076325486,"United Kingdom",3
"1454","14329",40,7,6.57424664654463,"United Kingdom",2
"1455","14331",147,2,5.44384526251298,"United Kingdom",4
"1456","14332",45,3,5.66563052350662,"United Kingdom",4
"1457","14333",90,1,6.02876033185168,"United Kingdom",2
"1458","14334",39,8,5.76527338780059,"United Kingdom",2
"1459","14335",39,2,5.4558765166494,"Germany",4
"1460","14336",39,4,6.00074014542985,"United Kingdom",2
"1461","14338",184,2,5.68395384702202,"United Kingdom",3
"1462","14339",265,1,5.73502271039226,"United Kingdom",3
"1463","14340",241,1,4.90305008341632,"United Kingdom",3
"1464","14341",68,8,5.60868393912031,"United Kingdom",2
"1465","14342",44,4,5.11883178457329,"United Kingdom",4
"1466","14344",150,8,4.71170126626775,"United Kingdom",4
"1467","14345",61,1,4.69116437915495,"United Kingdom",4
"1468","14346",143,2,6.23595854683284,"United Kingdom",2
"1469","14348",283,1,6.01510782885546,"United Kingdom",3
"1470","14349",33,1,4.8941014778403,"United Kingdom",4
"1471","14350",297,1,5.6451995172239,"United Kingdom",3
"1472","14351",187,1,3.93182563272433,"United Kingdom",4
"1473","14352",180,4,5.59745853208871,"United Kingdom",3
"1474","14353",238,1,4.50645421304893,"United Kingdom",3
"1475","14354",28,2,4.40439948552561,"United Kingdom",4
"1476","14355",388,1,5.16135151147488,"United Kingdom",3
"1477","14356",102,2,5.85968875537113,"United Kingdom",2
"1478","14357",66,1,5.41951678194988,"United Kingdom",4
"1479","14359",42,3,5.71722505035269,"United Kingdom",2
"1480","14360",54,4,6.2767515662079,"United Kingdom",2
"1481","14362",45,1,5.08264583007253,"United Kingdom",4
"1482","14364",131,8,6.14132478614303,"United Kingdom",2
"1483","14367",31,16,6.36103473879807,"United Kingdom",2
"1484","14368",342,1,5.04342511691925,"United Kingdom",3
"1485","14371",318,1,4.61015772749913,"United Kingdom",3
"1486","14373",381,1,4.33794412210369,"United Kingdom",3
"1487","14375",208,1,5.55171850502294,"United Kingdom",3
"1488","14377",214,2,5.73180287733925,"United Kingdom",3
"1489","14379",67,2,5.15934261425745,"United Kingdom",4
"1490","14381",75,1,5.31162838060771,"United Kingdom",4
"1491","14382",49,1,6.43946218593485,"United Kingdom",2
"1492","14383",61,3,6.03043683196961,"United Kingdom",2
"1493","14385",32,3,4.21019981497257,"United Kingdom",4
"1494","14386",319,1,4.95863999897788,"United Kingdom",3
"1495","14387",55,3,6.38043887104164,"United Kingdom",2
"1496","14388",33,8,5.99546901849922,"United Kingdom",2
"1497","14389",88,2,6.25715021268786,"United Kingdom",2
"1498","14390",33,9,6.24800418904062,"United Kingdom",2
"1499","14393",241,1,4.21877214059715,"United Kingdom",3
"1500","14395",25,9,5.96549410455165,"United Kingdom",2
"1501","14396",88,2,5.49714773327996,"United Kingdom",4
"1502","14397",25,19,4.92379997816199,"United Kingdom",4
"1503","14400",172,1,6.3538481655137,"United Kingdom",2
"1504","14401",27,13,5.74188816798377,"United Kingdom",2
"1505","14403",153,4,5.91066790946732,"United Kingdom",2
"1506","14404",56,6,5.50419267629573,"United Kingdom",4
"1507","14406",142,1,5.05465217951303,"United Kingdom",4
"1508","14407",130,6,5.88505255291438,"United Kingdom",2
"1509","14408",33,7,5.91986496477393,"United Kingdom",2
"1510","14409",94,6,5.83843476661606,"United Kingdom",2
"1511","14410",115,9,4.8104393830255,"United Kingdom",4
"1512","14411",333,1,6.96885037834195,"United Kingdom",3
"1513","14412",65,2,5.95328229456778,"United Kingdom",2
"1514","14413",385,1,4.80974235171687,"United Kingdom",3
"1515","14414",114,7,5.36529487522163,"United Kingdom",4
"1516","14415",24,13,6.11780572893332,"United Kingdom",2
"1517","14416",45,2,5.50170708937539,"United Kingdom",4
"1518","14418",26,3,6.47041243197595,"United Kingdom",2
"1519","14419",33,6,5.17243285235724,"United Kingdom",4
"1520","14420",122,1,5.95976746036473,"United Kingdom",2
"1521","14421",80,2,6.00771922118848,"United Kingdom",2
"1522","14422",23,6,6.56611906528605,"United Kingdom",2
"1523","14423",241,1,5.58048425831171,"United Kingdom",3
"1524","14424",40,1,5.77479996189148,"United Kingdom",2
"1525","14426",46,10,6.10516593081145,"United Kingdom",2
"1526","14427",73,2,5.20219185445065,"United Kingdom",4
"1527","14428",30,5,5.51731634095669,"United Kingdom",4
"1528","14431",325,1,6.15349835895521,"United Kingdom",3
"1529","14432",32,6,5.92937192121731,"United Kingdom",2
"1530","14434",44,6,5.43284825950564,"United Kingdom",4
"1531","14436",121,1,4.48931029989356,"United Kingdom",4
"1532","14437",388,1,4.14313472639153,"United Kingdom",3
"1533","14438",329,1,4.88204405972327,"United Kingdom",3
"1534","14439",342,1,7.88654745856794,"Greece",3
"1535","14440",31,5,6.15599545122671,"United Kingdom",2
"1536","14441",23,4,6.05964292031458,"United Kingdom",2
"1537","14442",227,2,6.6782289006987,"Channel Islands",3
"1538","14443",76,4,5.8722586246281,"United Kingdom",2
"1539","14446",23,4,5.56027770329386,"United Kingdom",4
"1540","14447",41,5,5.44951798493417,"United Kingdom",4
"1541","14448",32,2,5.23471174345907,"United Kingdom",4
"1542","14449",41,4,5.42395833650101,"United Kingdom",4
"1543","14450",203,3,5.08192182942033,"United Kingdom",3
"1544","14451",83,2,5.80300921713039,"United Kingdom",2
